tstart dt tend dta dtb Ka Kb Ma Mb Mca Mcb binary Ra Rb RFa RFb Rla Rlb La Lb Ta Tb a per e wa wb worb wps wbreaka wbreakb Va Vb mt ce sn mttype aspina aspinb other
1.860059726 0.016552 1.876612 0.0331159 0.0336059 1 1 123.722968 114.508461 0.000 0.000 1 26.422595 24.682806 26.422595 24.682806 108.08 104.314 2.65515e+06 2.30825e+06 45308 45308 875.775 280269 0.680000 6.77311e+07 8.51368e+07 1.17912e+07 8.4428e+07 1.62147e+09 1.72772e+09 39.4695 46.345748 0 0 0 0 -1.000000000000 -1.000000000000 0
1.876611688 0.016558 1.893170 0.033128 0.0336179 1 1 123.472166 114.304215 0.000 0.000 1 26.589585 24.830339 26.589585 24.830339 108.28 104.518 2.65882e+06 2.3119e+06 45181.1 45181.1 877.438 281337 0.680000 6.58298e+07 8.29633e+07 1.17464e+07 8.41076e+07 1.60459e+09 1.71082e+09 38.604 45.432481 0 0 0 0 -1.000000000000 -1.000000000000 0
1.893169639 0.016564 1.909734 0.0331403 0.03363 1 1 123.219673 114.098581 0.000 0.000 1 26.759876 24.980663 26.759876 24.980663 108.481 104.724 2.66246e+06 2.31554e+06 45052.6 45052.6 879.119 282418 0.680000 6.3962e+07 8.08231e+07 1.17015e+07 8.37857e+07 1.58767e+09 1.69387e+09 37.7489 44.528427 0 0 0 0 -1.000000000000 -1.000000000000 0
1.909733651 0.0165701 1.926304 0.0331527 0.0336423 1 1 122.965494 113.891562 0.000 0.000 1 26.933570 25.133859 26.933570 25.133859 108.685 104.932 2.66607e+06 2.31916e+06 44922.3 44922.3 880.817 283512 0.680000 6.21278e+07 7.87163e+07 1.16563e+07 8.34622e+07 1.57071e+09 1.67689e+09 36.9044 43.633665 0 0 0 0 -1.000000000000 -1.000000000000 0
1.926303795 0.0165764 1.942880 0.0331653 0.0336547 1 1 122.709636 113.683160 0.000 0.000 1 27.110771 25.290009 27.110771 25.290009 108.89 105.143 2.66966e+06 2.32277e+06 44790.2 44790.2 882.534 284621 0.680000 6.0327e+07 7.66428e+07 1.16109e+07 8.31372e+07 1.55372e+09 1.65986e+09 36.0704 42.748271 0 0 0 0 -1.000000000000 -1.000000000000 0
1.942880145 0.0165826 1.959463 0.033178 0.0336672 1 1 122.452106 113.473376 0.000 0.000 1 27.291588 25.449201 27.291588 25.449201 109.098 105.355 2.67321e+06 2.32636e+06 44656.5 44656.5 884.269 285743 0.680000 5.85595e+07 7.46027e+07 1.15653e+07 8.28107e+07 1.53669e+09 1.64279e+09 35.2472 41.872319 0 0 0 0 -1.000000000000 -1.000000000000 0
1.959462776 0.016589 1.976052 0.0331908 0.0336799 1 1 122.192914 113.262214 0.000 0.000 1 27.476138 25.611528 27.476138 25.611528 109.308 105.571 2.67673e+06 2.32993e+06 44520.9 44520.9 886.022 286879 0.680000 5.68253e+07 7.2596e+07 1.15195e+07 8.24826e+07 1.51962e+09 1.62568e+09 34.4346 41.005878 0 0 0 0 -1.000000000000 -1.000000000000 0
1.976051760 0.0165954 1.992647 0.0332038 0.0336928 1 1 121.932070 113.049680 0.000 0.000 1 27.664541 25.777085 27.664541 25.777085 109.521 105.788 2.68022e+06 2.33348e+06 44383.5 44383.5 887.794 288030 0.680000 5.51242e+07 7.06225e+07 1.14735e+07 8.21532e+07 1.50252e+09 1.60853e+09 33.6329 40.149017 0 0 0 0 -1.000000000000 -1.000000000000 0
1.992647174 0.0166019 2.009249 0.033217 0.0337057 1 1 121.669586 112.835779 0.000 0.000 1 27.856926 25.945974 27.856926 25.945974 109.735 106.008 2.68367e+06 2.33702e+06 44244.2 44244.2 889.584 289195 0.680000 5.34561e+07 6.86822e+07 1.14273e+07 8.18222e+07 1.48538e+09 1.59135e+09 32.8419 39.301802 0 0 0 0 -1.000000000000 -1.000000000000 0
2.009249093 0.0166085 2.025858 0.0332303 0.0337189 1 1 121.405477 112.620518 0.000 0.000 1 28.053428 26.118302 28.053428 26.118302 109.952 106.23 2.6871e+06 2.34054e+06 44103 44103 891.393 290374 0.680000 5.18208e+07 6.67751e+07 1.13808e+07 8.14898e+07 1.4682e+09 1.57412e+09 32.0618 38.464295 0 0 0 0 -1.000000000000 -1.000000000000 0
2.025857593 0.0166152 2.042473 0.0332438 0.0337321 1 1 121.139758 112.403905 0.000 0.000 1 28.254189 26.294181 28.254189 26.294181 110.171 106.454 2.69049e+06 2.34403e+06 43959.9 43959.9 893.221 291569 0.680000 5.02182e+07 6.49011e+07 1.13342e+07 8.11561e+07 1.45099e+09 1.55685e+09 31.2926 37.636557 0 0 0 0 -1.000000000000 -1.000000000000 0
2.042472753 0.0166219 2.059095 0.0332574 0.0337456 1 1 120.872446 112.185949 0.000 0.000 1 28.459357 26.473728 28.459357 26.473728 110.392 106.68 2.69384e+06 2.34751e+06 43814.8 43814.8 895.068 292778 0.680000 4.86481e+07 6.30601e+07 1.12874e+07 8.0821e+07 1.43375e+09 1.53955e+09 30.5343 36.818643 0 0 0 0 -1.000000000000 -1.000000000000 0
2.059094648 0.0166287 2.075723 0.0332712 0.0337591 1 1 120.603561 111.966661 0.000 0.000 1 28.669092 26.657067 28.669092 26.657067 110.615 106.909 2.69716e+06 2.35097e+06 43667.7 43667.7 896.933 294001 0.680000 4.71102e+07 6.1252e+07 1.12404e+07 8.04845e+07 1.41646e+09 1.5222e+09 29.787 36.010609 0 0 0 0 -1.000000000000 -1.000000000000 0
2.075723359 0.0166356 2.092359 0.0332852 0.0337729 1 1 120.333123 111.746051 0.000 0.000 1 28.883560 26.844329 28.883560 26.844329 110.841 107.141 2.70045e+06 2.3544e+06 43518.5 43518.5 898.818 295240 0.680000 4.56046e+07 5.94766e+07 1.11933e+07 8.01468e+07 1.39915e+09 1.50482e+09 29.0507 35.212505 0 0 0 0 -1.000000000000 -1.000000000000 0
2.092358962 0.0166426 2.109002 0.0332993 0.0337867 1 1 120.061156 111.524133 0.000 0.000 1 29.102936 27.035652 29.102936 27.035652 111.069 107.375 2.70371e+06 2.35782e+06 43367.3 43367.3 900.722 296495 0.680000 4.41308e+07 5.77339e+07 1.11459e+07 7.98077e+07 1.38179e+09 1.48739e+09 28.3254 34.424380 0 0 0 0 -1.000000000000 -1.000000000000 0
2.109001537 0.0166496 2.125651 0.0333135 0.0338007 1 1 119.787685 111.300922 0.000 0.000 1 29.327406 27.231180 29.327406 27.231180 111.299 107.611 2.70692e+06 2.36121e+06 43213.8 43213.8 902.645 297764 0.680000 4.26887e+07 5.60238e+07 1.10984e+07 7.94675e+07 1.3644e+09 1.46993e+09 27.6112 33.646278 0 0 0 0 -1.000000000000 -1.000000000000 0
2.125651164 0.0166568 2.142308 0.0333279 0.0338149 1 1 119.512738 111.076434 0.000 0.000 1 29.557167 27.431066 29.557167 27.431066 111.532 107.849 2.71011e+06 2.36459e+06 43058.2 43058.2 904.587 299049 0.680000 4.12781e+07 5.4346e+07 1.10507e+07 7.91261e+07 1.34697e+09 1.45242e+09 26.9079 32.878242 0 0 0 0 -1.000000000000 -1.000000000000 0
2.142307923 0.016664 2.158972 0.0333425 0.0338292 1 1 119.236345 110.850686 0.000 0.000 1 29.792426 27.635471 29.792426 27.635471 111.766 108.09 2.71326e+06 2.36794e+06 42900.3 42900.3 906.548 300349 0.680000 3.98987e+07 5.27005e+07 1.10029e+07 7.87835e+07 1.32951e+09 1.43488e+09 26.2158 32.120309 0 0 0 0 -1.000000000000 -1.000000000000 0
2.158971893 0.0166713 2.175643 0.0333573 0.0338437 1 1 118.958538 110.623697 0.000 0.000 1 30.033402 27.844566 30.033402 27.844566 112.003 108.333 2.71637e+06 2.37127e+06 42740.1 42740.1 908.529 301665 0.680000 3.85504e+07 5.10871e+07 1.09549e+07 7.84398e+07 1.31201e+09 1.41729e+09 25.5347 31.372517 0 0 0 0 -1.000000000000 -1.000000000000 0
2.175643155 0.0166786 2.192322 0.0333722 0.0338584 1 1 118.679353 110.395490 0.000 0.000 1 30.280328 28.058530 30.280328 28.058530 112.243 108.579 2.71945e+06 2.37458e+06 42577.5 42577.5 910.529 302997 0.680000 3.72327e+07 4.95055e+07 1.09067e+07 7.80951e+07 1.29447e+09 1.39967e+09 24.8647 30.634898 0 0 0 0 -1.000000000000 -1.000000000000 0
2.192321789 0.0166861 2.209008 0.0333872 0.0338732 1 1 118.398828 110.166086 0.000 0.000 1 30.533449 28.277552 30.533449 28.277552 112.484 108.826 2.7225e+06 2.37787e+06 42412.6 42412.6 912.548 304344 0.680000 3.59455e+07 4.79557e+07 1.08584e+07 7.77494e+07 1.2769e+09 1.382e+09 24.2058 29.907480 0 0 0 0 -1.000000000000 -1.000000000000 0
2.209007875 0.0166936 2.225701 0.0334025 0.0338881 1 1 118.117004 109.935511 0.000 0.000 1 30.793025 28.501834 30.793025 28.501834 112.728 109.077 2.72551e+06 2.38113e+06 42245.1 42245.1 914.586 305707 0.680000 3.46886e+07 4.64374e+07 1.081e+07 7.74027e+07 1.25928e+09 1.36429e+09 23.5579 29.190291 0 0 0 0 -1.000000000000 -1.000000000000 0
2.225701495 0.0167012 2.242403 0.0334179 0.0339032 1 1 117.833924 109.703791 0.000 0.000 1 31.059334 28.731587 31.059334 28.731587 112.975 109.329 2.72849e+06 2.38438e+06 42075.1 42075.1 916.643 307086 0.680000 3.34615e+07 4.49504e+07 1.07615e+07 7.70552e+07 1.24163e+09 1.34654e+09 22.9211 28.483354 0 0 0 0 -1.000000000000 -1.000000000000 0
2.242402729 0.0167089 2.259112 0.0334334 0.0339184 1 1 117.549636 109.470956 0.000 0.000 1 31.332667 28.967036 31.332667 28.967036 113.223 109.584 2.73144e+06 2.3876e+06 41902.5 41902.5 918.719 308481 0.680000 3.22641e+07 4.34945e+07 1.07128e+07 7.67068e+07 1.22394e+09 1.32874e+09 22.2954 27.786687 0 0 0 0 -1.000000000000 -1.000000000000 0
2.259111656 0.0167167 2.275828 0.0334491 0.0339338 1 1 117.264191 109.237038 0.000 0.000 1 31.613334 29.208418 31.613334 29.208418 113.474 109.842 2.73436e+06 2.39081e+06 41727.2 41727.2 920.815 309891 0.680000 3.1096e+07 4.20696e+07 1.06641e+07 7.63577e+07 1.20621e+09 1.3109e+09 21.6807 27.100308 0 0 0 0 -1.000000000000 -1.000000000000 0
2.275828358 0.0167246 2.292553 0.033465 0.0339494 1 1 116.977642 109.002070 0.000 0.000 1 31.901666 29.455984 31.901666 29.455984 113.727 110.101 2.73725e+06 2.39399e+06 41549.2 41549.2 922.928 311317 0.680000 2.99569e+07 4.06753e+07 1.06152e+07 7.60078e+07 1.18844e+09 1.29301e+09 21.077 26.424231 0 0 0 0 -1.000000000000 -1.000000000000 0
2.292552913 0.0167325 2.309285 0.033481 0.0339651 1 1 116.690048 108.766089 0.000 0.000 1 32.198011 29.710001 32.198011 29.710001 113.982 110.363 2.74011e+06 2.39716e+06 41368.3 41368.3 925.061 312760 0.680000 2.88466e+07 3.93115e+07 1.05663e+07 7.56574e+07 1.17063e+09 1.27508e+09 20.4843 25.758466 0 0 0 0 -1.000000000000 -1.000000000000 0
2.309285400 0.0167405 2.326026 0.0334972 0.033981 1 1 116.401470 108.529134 0.000 0.000 1 32.502740 29.970750 32.502740 29.970750 114.239 110.627 2.74294e+06 2.4003e+06 41184.6 41184.6 927.212 314217 0.680000 2.77646e+07 3.79778e+07 1.05173e+07 7.53063e+07 1.15278e+09 1.25711e+09 19.9026 25.103019 0 0 0 0 -1.000000000000 -1.000000000000 0
2.326025899 0.0167486 2.342774 0.0335135 0.033997 1 1 116.111975 108.291246 0.000 0.000 1 32.816249 30.238530 32.816249 30.238530 114.499 110.894 2.74575e+06 2.40343e+06 40997.9 40997.9 929.38 315691 0.680000 2.67107e+07 3.66742e+07 1.04682e+07 7.49549e+07 1.13488e+09 1.23909e+09 19.3318 24.457895 0 0 0 0 -1.000000000000 -1.000000000000 0
2.342774486 0.0167568 2.359531 0.03353 0.0340131 1 1 115.821632 108.052471 0.000 0.000 1 33.138957 30.513659 33.138957 30.513659 114.761 111.162 2.74854e+06 2.40655e+06 40808.1 40808.1 931.567 317180 0.680000 2.56846e+07 3.54002e+07 1.0419e+07 7.4603e+07 1.11695e+09 1.22102e+09 18.772 23.823095 0 0 0 0 -1.000000000000 -1.000000000000 0
2.359531239 0.0083825 2.367914 0.0335383 0.0340213 1 1 115.676074 107.932663 0.000 0.000 1 33.303877 30.654060 33.303877 30.654060 115.025 111.433 2.74992e+06 2.4081e+06 40712.1 40712.1 933.772 318495 0.680000 2.46858e+07 3.41557e+07 1.0376e+07 7.42949e+07 1.10796e+09 1.21197e+09 18.1318 23.091338 0 0 0 0 -1.000000000000 -1.000000000000 0
2.367913736 0.00838457 2.376298 0.0335466 0.0340295 1 1 115.530338 107.812656 0.000 0.000 1 33.471267 30.796426 33.471267 30.796426 115.157 111.569 2.7513e+06 2.40964e+06 40615.2 40615.2 934.88 319252 0.680000 2.41993e+07 3.35472e+07 1.03514e+07 7.41187e+07 1.09897e+09 1.2029e+09 17.8637 22.785303 0 0 0 0 -1.000000000000 -1.000000000000 0
2.376298308 0.00838666 2.384685 0.033555 0.0340377 1 1 115.384434 107.692455 0.000 0.000 1 33.641188 30.940803 33.641188 30.940803 115.291 111.705 2.75267e+06 2.41118e+06 40517.6 40517.6 935.993 320013 0.680000 2.37193e+07 3.29459e+07 1.03268e+07 7.39424e+07 1.08997e+09 1.19383e+09 17.5983 22.481815 0 0 0 0 -1.000000000000 -1.000000000000 0
2.384684966 0.00838875 2.393074 0.0335634 0.0340459 1 1 115.238372 107.572067 0.000 0.000 1 33.813701 31.087237 33.813701 31.087237 115.424 111.843 2.75404e+06 2.41272e+06 40419.1 40419.1 937.111 320778 0.680000 2.3246e+07 3.23518e+07 1.03022e+07 7.37661e+07 1.08095e+09 1.18474e+09 17.3356 22.180874 0 0 0 0 -1.000000000000 -1.000000000000 0
2.393073717 0.00839085 2.401465 0.0335719 0.0340542 1 1 115.092165 107.451500 0.000 0.000 1 33.988872 31.235777 33.988872 31.235777 115.559 111.98 2.7554e+06 2.41425e+06 40319.8 40319.8 938.232 321547 0.680000 2.27793e+07 3.17648e+07 1.02775e+07 7.35898e+07 1.07192e+09 1.17564e+09 17.0755 21.882478 0 0 0 0 -1.000000000000 -1.000000000000 0
2.401464571 0.00839297 2.409858 0.0335803 0.0340626 1 1 114.945822 107.330760 0.000 0.000 1 34.166766 31.386472 34.166766 31.386472 115.693 112.118 2.75676e+06 2.41578e+06 40219.7 40219.7 939.357 322319 0.680000 2.2319e+07 3.11849e+07 1.02529e+07 7.34135e+07 1.06289e+09 1.16653e+09 16.8181 21.586624 0 0 0 0 -1.000000000000 -1.000000000000 0
2.409857537 0.00839509 2.418253 0.0335889 0.0340709 1 1 114.799355 107.209856 0.000 0.000 1 34.347453 31.539374 34.347453 31.539374 115.829 112.257 2.75812e+06 2.41731e+06 40118.7 40118.7 940.487 323095 0.680000 2.18652e+07 3.0612e+07 1.02283e+07 7.32373e+07 1.05384e+09 1.1574e+09 16.5633 21.293312 0 0 0 0 -1.000000000000 -1.000000000000 0
2.418252623 0.00839722 2.426650 0.0335974 0.0340793 1 1 114.652776 107.088794 0.000 0.000 1 34.531002 31.694534 34.531002 31.694534 115.964 112.396 2.75948e+06 2.41884e+06 40016.8 40016.8 941.62 323874 0.680000 2.14179e+07 3.00462e+07 1.02037e+07 7.3061e+07 1.04478e+09 1.14826e+09 16.3111 21.002540 0 0 0 0 -1.000000000000 -1.000000000000 0
2.426649839 0.00839935 2.435049 0.033606 0.0340877 1 1 114.506098 106.967583 0.000 0.000 1 34.717487 31.852008 34.717487 31.852008 116.1 112.536 2.76083e+06 2.42036e+06 39914.1 39914.1 942.757 324657 0.680000 2.09769e+07 2.94873e+07 1.01791e+07 7.28848e+07 1.03571e+09 1.13911e+09 16.0616 20.714304 0 0 0 0 -1.000000000000 -1.000000000000 0
2.435049192 0.0084015 2.443451 0.0336146 0.0340962 1 1 114.359332 106.846231 0.000 0.000 1 34.906984 32.011852 34.906984 32.011852 116.237 112.676 2.76218e+06 2.42188e+06 39810.5 39810.5 943.898 325444 0.680000 2.05423e+07 2.89354e+07 1.01545e+07 7.27086e+07 1.02663e+09 1.12995e+09 15.8147 20.428604 0 0 0 0 -1.000000000000 -1.000000000000 0
2.443450691 0.00840365 2.451854 0.0336233 0.0341047 1 1 114.212493 106.724747 0.000 0.000 1 35.099570 32.174124 35.099570 32.174124 116.374 112.816 2.76353e+06 2.42341e+06 39706 39706 945.043 326234 0.680000 2.0114e+07 2.83904e+07 1.01299e+07 7.25325e+07 1.01754e+09 1.12078e+09 15.5704 20.145435 0 0 0 0 -1.000000000000 -1.000000000000 0
2.451854344 0.00840582 2.460260 0.0336319 0.0341132 1 1 114.065593 106.603140 0.000 0.000 1 35.295326 32.338883 35.295326 32.338883 116.512 112.957 2.76489e+06 2.42493e+06 39600.6 39600.6 946.191 327028 0.680000 1.96919e+07 2.78523e+07 1.01053e+07 7.23565e+07 1.00843e+09 1.11159e+09 15.3286 19.864796 0 0 0 0 -1.000000000000 -1.000000000000 0
2.460260160 0.00840799 2.468668 0.0336407 0.0341218 1 1 113.918646 106.481417 0.000 0.000 1 35.494336 32.506191 35.494336 32.506191 116.65 113.099 2.76624e+06 2.42644e+06 39494.2 39494.2 947.343 327825 0.680000 1.92761e+07 2.7321e+07 1.00807e+07 7.21806e+07 9.99321e+08 1.10239e+09 15.0895 19.586684 0 0 0 0 -1.000000000000 -1.000000000000 0
2.468668146 0.00841016 2.477078 0.0336494 0.0341304 1 1 113.771666 106.359590 0.000 0.000 1 35.696685 32.676112 35.696685 32.676112 116.788 113.24 2.76759e+06 2.42796e+06 39386.9 39386.9 948.499 328625 0.680000 1.88664e+07 2.67965e+07 1.00562e+07 7.20047e+07 9.90197e+08 1.09317e+09 14.853 19.311095 0 0 0 0 -1.000000000000 -1.000000000000 0
2.477078310 0.00841235 2.485491 0.0336582 0.034139 1 1 113.624668 106.237666 0.000 0.000 1 35.902461 32.848711 35.902461 32.848711 116.927 113.383 2.76894e+06 2.42948e+06 39278.7 39278.7 949.658 329429 0.680000 1.84628e+07 2.62788e+07 1.00316e+07 7.18291e+07 9.81062e+08 1.08395e+09 14.6191 19.038026 0 0 0 0 -1.000000000000 -1.000000000000 0
2.485490659 0.00841454 2.493905 0.033667 0.0341477 1 1 113.477666 106.115657 0.000 0.000 1 36.111758 33.024057 36.111758 33.024057 117.066 113.525 2.77029e+06 2.431e+06 39169.5 39169.5 950.82 330236 0.680000 1.80653e+07 2.57678e+07 1.00071e+07 7.16535e+07 9.71916e+08 1.07471e+09 14.3877 18.767473 0 0 0 0 -1.000000000000 -1.000000000000 0
2.493905202 0.00841674 2.502322 0.0336758 0.0341563 1 1 113.330677 105.993572 0.000 0.000 1 36.324671 33.202218 36.324671 33.202218 117.206 113.668 2.77164e+06 2.43252e+06 39059.3 39059.3 951.986 331046 0.680000 1.76738e+07 2.52635e+07 9.98261e+06 7.14781e+07 9.62759e+08 1.06546e+09 14.1589 18.499434 0 0 0 0 -1.000000000000 -1.000000000000 0
2.502321945 0.00841895 2.510741 0.0336847 0.0341651 1 1 113.183716 105.871423 0.000 0.000 1 36.541297 33.383268 36.541297 33.383268 117.346 113.812 2.773e+06 2.43404e+06 38948.1 38948.1 953.154 331860 0.680000 1.72882e+07 2.47658e+07 9.95814e+06 7.13029e+07 9.53591e+08 1.05619e+09 13.9326 18.233903 0 0 0 0 -1.000000000000 -1.000000000000 0
2.510740895 0.00842116 2.519162 0.0336935 0.0341738 1 1 113.036798 105.749218 0.000 0.000 1 36.761738 33.567281 36.761738 33.567281 117.486 113.955 2.77436e+06 2.43556e+06 38835.9 38835.9 954.326 332676 0.680000 1.69086e+07 2.42748e+07 9.9337e+06 7.11279e+07 9.44414e+08 1.04691e+09 13.7089 17.970877 0 0 0 0 -1.000000000000 -1.000000000000 0
2.519162059 0.00842339 2.527585 0.0337024 0.0341826 1 1 112.889942 105.626971 0.000 0.000 1 36.986099 33.754334 36.986099 33.754334 117.627 114.099 2.77573e+06 2.43708e+06 38722.7 38722.7 955.501 333496 0.680000 1.65349e+07 2.37903e+07 9.90929e+06 7.09531e+07 9.35225e+08 1.03762e+09 13.4877 17.710352 0 0 0 0 -1.000000000000 -1.000000000000 0
2.527585444 0.00842561 2.536011 0.0337114 0.0341914 1 1 112.743163 105.504691 0.000 0.000 1 37.214490 33.944506 37.214490 33.944506 117.768 114.244 2.7771e+06 2.4386e+06 38608.4 38608.4 956.678 334318 0.680000 1.6167e+07 2.33123e+07 9.88491e+06 7.07786e+07 9.26026e+08 1.02832e+09 13.269 17.452323 0 0 0 0 -1.000000000000 -1.000000000000 0
2.536011056 0.00842785 2.544439 0.0337203 0.0342002 1 1 112.596480 105.382392 0.000 0.000 1 37.447022 34.137881 37.447022 34.137881 117.91 114.388 2.77847e+06 2.44013e+06 38493.2 38493.2 957.858 335144 0.680000 1.58049e+07 2.28409e+07 9.86056e+06 7.06043e+07 9.16817e+08 1.019e+09 13.0529 17.196786 0 0 0 0 -1.000000000000 -1.000000000000 0
2.544438902 0.00843008 2.552869 0.0337293 0.0342091 1 1 112.449911 105.260085 0.000 0.000 1 37.683814 34.334542 37.683814 34.334542 118.051 114.533 2.77986e+06 2.44166e+06 38376.8 38376.8 959.041 335972 0.680000 1.54485e+07 2.23759e+07 9.83626e+06 7.04302e+07 9.07598e+08 1.00967e+09 12.8393 16.943735 0 0 0 0 -1.000000000000 -1.000000000000 0
2.552868987 0.00843233 2.561301 0.0337383 0.034218 1 1 112.303475 105.137782 0.000 0.000 1 37.924984 34.534578 37.924984 34.534578 118.194 114.679 2.78124e+06 2.44319e+06 38259.4 38259.4 960.226 336803 0.680000 1.50979e+07 2.19173e+07 9.81199e+06 7.02565e+07 8.98369e+08 1.00033e+09 12.6281 16.693166 0 0 0 0 -1.000000000000 -1.000000000000 0
2.561301316 0.00843458 2.569736 0.0337473 0.0342269 1 1 112.157190 105.015496 0.000 0.000 1 38.170659 34.738079 38.170659 34.738079 118.336 114.824 2.78264e+06 2.44473e+06 38140.8 38140.8 961.413 337636 0.680000 1.47528e+07 2.14651e+07 9.78777e+06 7.0083e+07 8.8913e+08 9.90979e+08 12.4195 16.445074 0 0 0 0 -1.000000000000 -1.000000000000 0
2.569735896 0.00843684 2.578173 0.0337564 0.0342358 1 1 112.011075 104.893241 0.000 0.000 1 38.420967 34.945139 38.420967 34.945139 118.479 114.97 2.78405e+06 2.44627e+06 38021.2 38021.2 962.603 338472 0.680000 1.44134e+07 2.10192e+07 9.76359e+06 6.99099e+07 8.79882e+08 9.81612e+08 12.2133 16.199452 0 0 0 0 -1.000000000000 -1.000000000000 0
2.578172731 0.0084391 2.586612 0.0337654 0.0342448 1 1 111.865152 104.771030 0.000 0.000 1 38.676043 35.155856 38.676043 35.155856 118.622 115.116 2.78546e+06 2.44781e+06 37900.4 37900.4 963.795 339311 0.680000 1.40795e+07 2.05796e+07 9.73946e+06 6.97371e+07 8.70624e+08 9.72233e+08 12.0096 15.956297 0 0 0 0 -1.000000000000 -1.000000000000 0
2.586611826 0.00844136 2.595053 0.0337745 0.0342537 1 1 111.719441 104.648877 0.000 0.000 1 38.936026 35.370329 38.936026 35.370329 118.765 115.262 2.78689e+06 2.44936e+06 37778.5 37778.5 964.989 340152 0.680000 1.37511e+07 2.01462e+07 9.71538e+06 6.95647e+07 8.61357e+08 9.62842e+08 11.8083 15.715601 0 0 0 0 -1.000000000000 -1.000000000000 0
2.595053186 0.00844363 2.603497 0.0337836 0.0342627 1 1 111.573963 104.526797 0.000 0.000 1 39.201059 35.588663 39.201059 35.588663 118.908 115.409 2.78832e+06 2.45092e+06 37655.4 37655.4 966.184 340995 0.680000 1.34282e+07 1.97191e+07 9.69136e+06 6.93927e+07 8.52081e+08 9.53438e+08 11.6095 15.477359 0 0 0 0 -1.000000000000 -1.000000000000 0
2.603496814 0.0084459 2.611943 0.0337927 0.0342718 1 1 111.428740 104.404803 0.000 0.000 1 39.471292 35.810965 39.471292 35.810965 119.052 115.555 2.78977e+06 2.45248e+06 37531.2 37531.2 967.381 341840 0.680000 1.31106e+07 1.92981e+07 9.6674e+06 6.92211e+07 8.42797e+08 9.44023e+08 11.4131 15.241565 0 0 0 0 -1.000000000000 -1.000000000000 0
2.611942715 0.00844818 2.620391 0.0338018 0.0342808 1 1 111.283794 104.282911 0.000 0.000 1 39.746880 36.037345 39.746880 36.037345 119.196 115.702 2.79123e+06 2.45405e+06 37405.7 37405.7 968.579 342687 0.680000 1.27985e+07 1.88833e+07 9.64349e+06 6.905e+07 8.33504e+08 9.34596e+08 11.2191 15.008212 0 0 0 0 -1.000000000000 -1.000000000000 0
2.620390893 0.00845046 2.628841 0.033811 0.0342899 1 1 111.139147 104.161138 0.000 0.000 1 40.027982 36.267919 40.027982 36.267919 119.34 115.849 2.79271e+06 2.45563e+06 37279.1 37279.1 969.779 343537 0.680000 1.24916e+07 1.84746e+07 9.61965e+06 6.88793e+07 8.24203e+08 9.25157e+08 11.0276 14.777294 0 0 0 0 -1.000000000000 -1.000000000000 0
2.628841349 0.00845274 2.637294 0.0338201 0.0342989 1 1 110.994824 104.039497 0.000 0.000 1 40.314765 36.502806 40.314765 36.502806 119.484 115.996 2.7942e+06 2.45722e+06 37151.2 37151.2 970.98 344388 0.680000 1.219e+07 1.80719e+07 9.59588e+06 6.87091e+07 8.14895e+08 9.15706e+08 10.8384 14.548804 0 0 0 0 -1.000000000000 -1.000000000000 0
2.637294088 0.00845502 2.645749 0.0338292 0.034308 1 1 110.850848 103.918007 0.000 0.000 1 40.607401 36.742128 40.607401 36.742128 119.628 116.143 2.79571e+06 2.45881e+06 37022.1 37022.1 972.182 345240 0.680000 1.18935e+07 1.76752e+07 9.57218e+06 6.85394e+07 8.05579e+08 9.06244e+08 10.6516 14.322735 0 0 0 0 -1.000000000000 -1.000000000000 0
2.645749111 0.00845731 2.654206 0.0338384 0.0343171 1 1 110.707244 103.796683 0.000 0.000 1 40.906070 36.986014 40.906070 36.986014 119.773 116.29 2.79724e+06 2.46042e+06 36891.7 36891.7 973.384 346095 0.680000 1.16023e+07 1.72844e+07 9.54856e+06 6.83702e+07 7.96256e+08 8.96771e+08 10.4672 14.099080 0 0 0 0 -1.000000000000 -1.000000000000 0
2.654206420 0.0084596 2.662666 0.0338475 0.0343262 1 1 110.564037 103.675543 0.000 0.000 1 41.210958 37.234596 41.210958 37.234596 119.917 116.437 2.79879e+06 2.46204e+06 36760.1 36760.1 974.587 346950 0.680000 1.13161e+07 1.68996e+07 9.52501e+06 6.82016e+07 7.86927e+08 8.87288e+08 10.2851 13.877832 0 0 0 0 -1.000000000000 -1.000000000000 0
